stratum,outcome,estimator,spec,family,bheard_bound,episode_set,n_episodes,n_districts,post_window,draw_post_window,first_week_chi2,first_week_mean_coef,first_week_mean_se,path_coefs,path_ses,n_first_week_coefs,p_randomization,p_asymptotic,p_bh_adjusted,ri_scheme,ri_exact,n_draws,n_admissible_starts,null_sd,n_obs,status,note,data_source,null_certified,draws_requested,draws_prespecified,calibration_sims,calibration_scheme,freeze_active_at_run,overwrite_reason
C2_exposed,mh_narrow,PPML_count_offset,sens_spliced_wiki,sensitivity,early,confirmation_episodes_rebuilt_spliced.csv,30,59.0,14,14,7.008590819164764,0.002474063061169796,0.01100707604961579,"[0.010165874973523606, 0.005409819329600764, 0.008355141610587046, 0.0052389376113875265, -0.009555751713994644, -0.014545897746355787, 0.01260405149241607, 0.0021203289321937847]","[0.015227660547039203, 0.01430724446142087, 0.015712090805822827, 0.015528757533898218, 0.01826146504026554, 0.013307963934545726, 0.013171754751740561, 0.015929711351671635]",8.0,0.544727636181909,0.5357060659512503,,anchor_shift,0.0,2000,1280.0,4.470442050162756,45489.0,OK,user+automated Wikipedia series (addendum 20),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_2_break_window(s),28,59.0,14,14,8.196236265812942,-0.00015627432773992385,0.0012096485219412433,"[0.002175863111548267, -0.0005902789469535942, 0.0010392679875521266, -0.0007501646234380267, -0.0021953297839167824, -0.0015103067926910852, 0.0004918597405416157, 8.889468543808808e-05]","[0.0016499830565113913, 0.001543481386087686, 0.0017652929654975295, 0.0015971876027627424, 0.001904629363543257, 0.0016578250767844379, 0.001550739441125151, 0.001669258042159667]",8.0,0.46926536731634183,0.41453987839071454,,anchor_shift,0.0,2000,1280.0,4.779386889764063,43306.0,OK,EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_2_break_window(s),28,59.0,14,14,6.439678977800317,0.006879566138875684,0.011952524085415448,"[0.025830296001414857, 0.008361932767936849, 0.018019855164527084, 0.006805516029629083, -0.012915750021510021, -0.010773647221400668, 0.014408379959111007, 0.005299946431297274]","[0.017071471439428484, 0.01618335608755898, 0.018464633689046224, 0.017075157844985187, 0.021334743295922044, 0.01665120830497191, 0.0163160787376337, 0.017631057005268166]",8.0,0.6051974012993503,0.5981059586977131,,anchor_shift,0.0,2000,1280.0,4.60921248051074,43306.0,OK,EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_3_break_window(s),27,59.0,14,14,10.62646609454322,-0.00046982704466559205,0.0014579784121184437,"[0.0017574337768348966, -0.0004983552622610434, 0.001429764512561606, -0.00042147009022529904, -0.0029063438132885715, -0.0025064864795441327, -1.3408890594796121e-05, -0.0005997501108073962]","[0.001866202924277871, 0.0018538019742876822, 0.0019679858589417465, 0.0018782952242156657, 0.002160354458196275, 0.0017770586775277702, 0.0017909839043572622, 0.0019862269734745672]",8.0,0.2698650674662669,0.2237752810125554,,anchor_shift,0.0,2000,1280.0,4.766024286142683,41595.0,OK,ALTMFC last_date 2024-03-30; ALTMFT first_date 2021-03-10; ALTMFT last_date 2022-12-24; EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_3_break_window(s),27,59.0,14,14,11.829261817060681,0.004082663681906722,0.011763061647564682,"[0.019086927305523794, 0.008913095651468328, 0.018999752067957888, 0.011164793761454258, -0.016521377156907966, -0.017268780497531586, 0.008192070633091932, 9.482769019713197e-05]","[0.015099300564096613, 0.015482002464454917, 0.016653309579246083, 0.016216197549156434, 0.019516367821505898, 0.014032320231172119, 0.01508460908907133, 0.016530417312179118]",8.0,0.19640179910044978,0.158985920333321,,anchor_shift,0.0,2000,1280.0,4.5615231280055815,41595.0,OK,ALTMFC last_date 2024-03-30; ALTMFT first_date 2021-03-10; ALTMFT last_date 2022-12-24; EDPE first_date 2024-04-10; EDPM first_date 2021-06-03; EDPT first_date 2023-03-01; EDPW last_date 2021-08-25; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,cardiac_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_5_break_window(s),25,59.0,14,14,3.980733021827162,0.0008128699793495658,0.0011519945763900762,"[0.0011470525236354787, -0.0007374655964076585, 0.000873700854796438, 0.0016777866103813597, 0.0006960616891402196, 0.0015687271070802178, 0.0003252278613420896, 0.000951868784828381]","[0.0013059977741077472, 0.0016332055861510814, 0.001479572747572855, 0.0014631852799542348, 0.0014828747452441833, 0.0014422134196212391, 0.001442442677063838, 0.0015563033479614834]",8.0,0.8900549725137431,0.858857595146307,,anchor_shift,0.0,2000,1280.0,4.906277632056428,37583.0,OK,ARREFC last_date 2024-04-24; ARREFT first_date 2022-11-21; ARREFT last_date 2022-12-03; CARDFC last_date 2024-06-29; CARDFT first_date 2021-01-06; CARDFT last_date 2023-01-14; CVACFC last_date 2024-03-31; CVACFT first_date 2022-11-01; CVACFT last_date 2022-11-01; CVAFC last_date 2023-11-27; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,cardiac,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_5_break_window(s),25,59.0,14,14,3.2636512789625107,0.0024239780124807706,0.013565946208993963,"[0.002701471526461939, -0.010757995685098179, 0.0010772548496721776, 0.01120269037076756, -0.002536662196092541, 0.01373384778595537, 0.004934465604303247, -0.0009632481561234108]","[0.0154583463540773, 0.019749429384804364, 0.016467893055159367, 0.01692394131137989, 0.018021668687326964, 0.015775852470207782, 0.01574807807834019, 0.017603756895142927]",8.0,0.9370314842578711,0.91673927820902,,anchor_shift,0.0,2000,1280.0,4.800679232168913,37583.0,OK,ARREFC last_date 2024-04-24; ARREFT first_date 2022-11-21; ARREFT last_date 2022-12-03; CARDFC last_date 2024-06-29; CARDFT first_date 2021-01-06; CARDFT last_date 2023-01-14; CVACFC last_date 2024-03-31; CVACFT first_date 2022-11-01; CVACFT last_date 2022-11-01; CVAFC last_date 2023-11-27; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,asthma_share,OLS_share,sens_coverage_clean,sensitivity,early,primary_minus_2_break_window(s),28,59.0,14,14,3.09452909396517,0.00020436145771874243,0.00026633391128520924,"[0.0003110580848057533, -8.44581734749768e-05, 0.00015078965309733483, 6.829049630391673e-05, 0.00035022680409880325, 0.0003106570521796316, 0.0001901552590332024, 0.00033817248570627416]","[0.00037073418988496035, 0.00035508581938598397, 0.0003522087365113413, 0.00032315715032132214, 0.0004049615783623376, 0.0003669804627839047, 0.00032269078221419575, 0.0003518961851187361]",8.0,0.9340329835082459,0.9282859146552412,,anchor_shift,0.0,2000,1280.0,4.451654197825557,42244.0,OK,ASTHFC last_date 2024-12-19; ASTHFT first_date 2021-12-19; ASTHFT last_date 2023-05-21; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,asthma,PPML_count_offset,sens_coverage_clean,sensitivity,early,primary_minus_2_break_window(s),28,59.0,14,14,4.218206228260825,0.014754114582702878,0.05117121244851664,"[0.050836031804737704, -0.028536534472132856, -0.016440302665161794, -0.027827290008289266, 0.04740024510995377, 0.03312569962803642, 0.03389684685367844, 0.025578220410800608]","[0.0645586966882021, 0.06884218700220343, 0.06427164946758657, 0.06370375982422648, 0.07339225922687907, 0.06527963268085253, 0.06159560884802633, 0.06474845201377526]",8.0,0.841079460269865,0.8369189111650951,,anchor_shift,0.0,2000,1280.0,4.7646380599664955,42244.0,OK,ASTHFC last_date 2024-12-19; ASTHFT first_date 2021-12-19; ASTHFT last_date 2023-05-21; nan missing_district_step 2016-01-01,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share_incl_cancelled,OLS_share,sens_incl_cancelled,sensitivity,early,primary,30,59.0,14,14,16.986563197018015,-0.000391825475599345,0.0011957743903688858,"[0.0025848197953499278, -0.0012078884950519253, 0.0006907850002528328, -0.0010485375317723683, -0.0022183455513729205, -0.002292866794650104, 0.0009551021054511963, -0.0005976723330013984]","[0.0014984944432716286, 0.0014976977347013513, 0.001603899550687349, 0.0015287726597416514, 0.0018461999441036414, 0.0016175106846897547, 0.0014635243635628418, 0.0017225561879427695]",8.0,0.06696651674162919,0.030249300532003805,,anchor_shift,0.0,2000,1280.0,4.863230026347037,45017.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_incl_cancelled,PPML_count_offset,sens_incl_cancelled,sensitivity,early,primary,30,59.0,14,14,14.912989258814404,0.00408144226419596,0.010946018769420751,"[0.029025857211341197, -0.001838358311907115, 0.012107418803292493, 0.003958883935781899, -0.011352713883628941, -0.017313778311380222, 0.0189768081098815, -0.000912579439813138]","[0.014132023949914845, 0.014316536183451476, 0.015430713534469625, 0.015101910970557632, 0.018762036656401297, 0.014932065716255728, 0.013610975888772619, 0.016377542004764215]",8.0,0.08245877061469266,0.06085957498838696,,anchor_shift,0.0,2000,1280.0,4.448307521575126,45017.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share_incl_cancelled,OLS_share,sens_incl_cancelled,sensitivity,early,primary,30,59.0,14,14,16.420013584237847,-0.0008349817987884433,0.0013731046098071915,"[0.0019702172615157273, -0.0014034651241813321, 0.0009104831826809654, -0.0013402155606655492, -0.002855399885032233, -0.002849800909079821, 0.00026752928413148637, -0.0013792026396767898]","[0.0016816136249151296, 0.0016976723845681194, 0.001737933576121037, 0.001763016383704037, 0.002045425684579607, 0.0016957551131118304, 0.0016510452874656711, 0.0019242103929473947]",8.0,0.06546726636681659,0.03674810056676049,,anchor_shift,0.0,2000,1280.0,4.537760929768816,45017.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_incl_cancelled,PPML_count_offset,sens_incl_cancelled,sensitivity,early,primary,30,59.0,14,14,16.54306587168977,0.000927570173116724,0.010531514864643498,"[0.020593613559763975, -0.0005610318640849895, 0.011295661861473311, 0.003040435107260214, -0.014666875241236617, -0.018797242465438284, 0.011259049261772637, -0.004743048834576455]","[0.012794509223844732, 0.013338685029531689, 0.013945869902865192, 0.014460844497511864, 0.017165904651512978, 0.0126900170343626, 0.012840570004826647, 0.014919896618916757]",8.0,0.05647176411794103,0.03523483342454891,,anchor_shift,0.0,2000,1280.0,4.528086099422123,45017.0,OK,"cancelled/never-sent dispositions included, own denominator (O1)",REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_ex_edpm_share,OLS_share,sens_no_edpm,sensitivity,early,primary,30,59.0,14,14,3.1149844273722063,-0.000959316719959067,0.0010804120280593927,"[9.347791165280892e-05, -0.0012084097832736913, -0.0009867142895696704, -0.0012188919787825333, -0.0018159735222610923, -0.0013727159522987239, -3.407145044320434e-05, -0.0011312346946964298]","[0.0016297255732281204, 0.0013449484413887698, 0.001529451150918691, 0.0014143733165988123, 0.001656391844649029, 0.0014158802292327803, 0.001358364272103093, 0.0014324835257047907]",8.0,0.928535732133933,0.9269356217086323,,anchor_shift,0.0,2000,1280.0,4.50242645854411,45017.0,OK,EDP without EDPM (incident F2; addendum 30),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_ex_edpm,PPML_count_offset,sens_no_edpm,sensitivity,early,primary,30,59.0,14,14,1.8491864910422642,-0.0005960131895357175,0.013246410127215173,"[0.003539126424198295, 0.001679261737399748, 0.0009293243101078435, 0.0037822800219768425, -0.013423026885666786, -0.007142232242841713, 0.010866214251464378, -0.0049990531329243484]","[0.021756229071819375, 0.017196685309835993, 0.01969187501353398, 0.01772717493845455, 0.02221999352243691, 0.017680537597668314, 0.017602692866106717, 0.018315032805329947]",8.0,0.9835082458770614,0.9852913505699017,,anchor_shift,0.0,2000,1280.0,4.44970823772032,45017.0,OK,EDP without EDPM (incident F2; addendum 30),REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp_share,OLS_share,sens_bheard_late_bound,sensitivity,late,primary,30,59.0,14,14,6.0489134748792885,-0.0001916064004659603,0.0011360257139961534,"[0.0016676573882583653, -0.0005905917991394169, 0.0008636525259115811, -0.0005816596737502045, -0.001521510373275135, -0.0017021205837313767, 0.0006419162095865953, -0.0003101948975880911]","[0.0016866954087930803, 0.0014465206392837405, 0.0016468016796578494, 0.0015001502244034273, 0.001825422244928376, 0.001556901140014693, 0.0014768108827711666, 0.0016387040713251202]",8.0,0.6351824087956022,0.6417527384487092,,anchor_shift,0.0,2000,1280.0,4.699617721193678,45017.0,OK,,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,edp,PPML_count_offset,sens_bheard_late_bound,sensitivity,late,primary,30,59.0,14,14,4.780343394959833,0.0058237903164626275,0.011284175167487247,"[0.018448870379730895, 0.006938116226905657, 0.01538198518776171, 0.008293529684949695, -0.006390566423095388, -0.011569168584613881, 0.014728224433839065, 0.0007593316262232653]","[0.018141684921975133, 0.015142118150659705, 0.017208466766130238, 0.01619430745746738, 0.02036146172453701, 0.015744128197769415, 0.015489086756492347, 0.017328408500514307]",8.0,0.775112443778111,0.7807746265828561,,anchor_shift,0.0,2000,1280.0,4.326157665357119,45017.0,OK,,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow_share,OLS_share,sens_bheard_late_bound,sensitivity,late,primary,30,59.0,14,14,8.02275198206679,-0.0006783397190098868,0.0013330038727541467,"[0.0010517221209381865, -0.0008555315953517042, 0.0010819994200256188, -0.0009088383198220416, -0.0023041642637736384, -0.0023536058462891273, -4.233423815207918e-05, -0.0010959650296543087]","[0.0018171393120347498, 0.001697629999013257, 0.0017895814405626026, 0.001752862012593888, 0.0020205182499355126, 0.0016288101138305447, 0.0016595473594529081, 0.0018655741641576777]",8.0,0.4482758620689655,0.43125079557536405,,anchor_shift,0.0,2000,1280.0,4.377482958618344,45017.0,OK,,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
C2_exposed,mh_narrow,PPML_count_offset,sens_bheard_late_bound,sensitivity,late,primary,30,59.0,14,14,7.660252043049607,0.001886680761775427,0.010808146728782065,"[0.011700186471350198, 0.006171894710916081, 0.014042908786189514, 0.006515458322498108, -0.012124891842177634, -0.01482488429683121, 0.0073509120094808035, -0.0037381380672224483]","[0.015212451931191114, 0.01412062577628665, 0.015156569091952352, 0.01529870892194417, 0.018082255497578765, 0.012993782971223363, 0.013948678887381882, 0.015525315844350221]",8.0,0.49775112443778113,0.46734111174706383,,anchor_shift,0.0,2000,1280.0,4.471120599539931,45017.0,OK,,REAL,True,2000,2000,1000,anchor_shift,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp_share,OLS_share,primary,descriptive,early,primary,45,59.0,14,14,10.463264301944475,-0.0003555705515091308,0.0009057507121911531,"[0.0012237141056156426, 0.00021546735889802583, 0.0008807139462314642, -0.0012246577239643282, -0.0006998684236107525, -0.002066735710355159, -0.00011884452912739888, -0.0010543534357605401]","[0.0012505442995256236, 0.0011412314814343322, 0.001331295016695359, 0.001167800616789274, 0.0014445028787786502, 0.001238225678134144, 0.0011844957630883462, 0.0012930008610993367]",8.0,0.23288355822088955,0.23400344735769074,,circular_within_block_fw7,0.0,2000,1987.0,4.27258884498989,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_offset,primary,descriptive,early,primary,45,59.0,14,14,11.579161301869743,0.0076233978273445675,0.009362296789280668,"[0.02364942100318946, 0.016354215100461783, 0.021497052459751236, 0.0020184667961250556, 0.004853535157530407, -0.015388948084968858, 0.010962002870843687, -0.0029585626841762366]","[0.0141368633799856, 0.011995448390745966, 0.014235462362587747, 0.013263972420820678, 0.017033668188628146, 0.013374294039199507, 0.012785186439356793, 0.014015571373587514]",8.0,0.18240879560219891,0.17099127546041964,,circular_within_block_fw7,0.0,2000,1987.0,4.296064031180052,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow_share,OLS_share,primary,descriptive,early,primary,45,59.0,14,14,10.397571394877941,-0.0007656757267509181,0.0010594974676890934,"[9.531641506299578e-05, 1.7333055755609153e-05, 0.0007779779686688677, -0.0011724281009227503, -0.0014057367277890644, -0.002479098260076905, -0.0003402899097342397, -0.0016184802549718577]","[0.0013748998445061683, 0.00132173727171841, 0.0014150050985966708, 0.0013614234668506673, 0.0016690337391522085, 0.001291653849771914, 0.0013237890828899522, 0.0014317970126992733]",8.0,0.25987006496751625,0.2382225226870342,,circular_within_block_fw7,0.0,2000,1987.0,4.155557766071071,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_offset,primary,descriptive,early,primary,45,59.0,14,14,13.320474040753336,0.0016309774289703836,0.00880258372509587,"[0.008836947026059019, 0.011040731797575278, 0.015594003837300446, 0.0018037013586263602, -0.005925633672796425, -0.016904276896654146, 0.006267905964987621, -0.007665559983335077]","[0.011827478492960286, 0.011017029970261346, 0.0121109605976031, 0.01239989506177122, 0.015585443535124473, 0.010826570426290793, 0.011477629404810834, 0.012302140156238718]",8.0,0.11244377811094453,0.10128851733888797,,circular_within_block_fw7,0.0,2000,1987.0,4.097092435613099,68558.0,OK,,REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,edp,PPML_count_no_offset,diag_raw_count,diagnostic,early,primary,45,59.0,14,14,19.10590738458634,-0.006144621538389558,0.008909738045761303,"[0.013925852651660032, 0.008840429037681027, 0.010435064908229551, -0.014268968335403864, -0.009149851236748253, -0.030902357104875045, -0.0051967085344414785, -0.022840433693218438]","[0.012977781087313641, 0.01211115234183154, 0.014507418788967934, 0.014815613806886533, 0.01493571957247272, 0.011870745412814179, 0.013295452253754614, 0.015232912167280337]",8.0,0.02148925537231384,0.014303400549004062,,circular_within_block_fw7,0.0,2000,1987.0,4.41549029218889,68558.0,OK,"PPML on the count, no offset, every district-day (addendum 23.3, 30)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,mh_narrow,PPML_count_no_offset,diag_raw_count,diagnostic,early,primary,45,59.0,14,14,20.51100073020386,-0.0118397226852867,0.008933735182336689,"[-0.0007629919689959119, 0.003500882434977748, 0.004550265205885851, -0.014247704827478499, -0.01920302666905486, -0.03188053746748558, -0.009294341226983817, -0.02738032696315853]","[0.011539421853103, 0.01172786311760511, 0.013140432152493019, 0.014315450469956269, 0.013863206461415662, 0.0108569048681916, 0.012222191017188095, 0.013931750652698482]",8.0,0.025987006496751622,0.008566334818217504,,circular_within_block_fw7,0.0,2000,1987.0,4.8098223787033705,68558.0,OK,"PPML on the count, no offset, every district-day (addendum 23.3, 30)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
pooled,total_calls,PPML_count_no_offset,diag_total_dispatches,diagnostic,early,primary,45,59.0,14,14,5.867385112959905,-0.012148954675616646,0.006165260429024284,"[-0.009178200960336134, -0.007289358711306617, -0.010303076664229742, -0.014837002347860924, -0.010940658851076876, -0.014267221873110955, -0.012451481917766833, -0.017924636079245077]","[0.007769537759096386, 0.008162139332810799, 0.007857883069554357, 0.008158810342391326, 0.009448822996894816, 0.008634457238623385, 0.008702680188509112, 0.009091643714332158]",8.0,0.5697151424287856,0.662083859830248,,circular_within_block_fw7,0.0,2000,1987.0,4.300999091081716,68558.0,OK,"PPML on total dispatches, no offset, every district-day (addendum 23.3, 30)",REAL,True,2000,2000,200,circular_within_block_fw7,0,resume with 2 workers after a second out-of-memory kill of the process pool at 20:17:13Z (a worker reached 4.96 GB on the pooled stratum's 60-day cells under 3 workers); the automatic 3-worker retry (start row 6) was stopped by hand at 20:19Z; parallelism changes no number (every cell is seeded from its own identity); no sealed result existed; cells resume from their ledgers
